groupid,game,crc,grade,notes
10093,3,0xEB8A7C2F,0,RGB1
1828,3,0x5E424227,0,RGB1
1875,1,0x5514ACFC,0,RGB1
1877,3,0x9B795BF1,0,RGB1
1878,2,0xFCCCBE5F,0,RGB1
10094,1,0x9F43CFE1,0,RGB1
10094,2,0xE58A85F2,0,RGB1
10094,3,0xC4911C18,0,RGB1
10095,1,0x30740994,0,RGB1
10095,2,0xCE3FD3CA,1,RGB1
10095,3,0xA2EC7048,1,RGB1
1941,3,0x2934AA00,0,RGB1
1946,3,0xE46237D2,1,RGB1
1945,3,0xBCBF47CA,1,RGB1
1972,3,0x1D9E0BE7,0,RGB1
1979,3,0xDE44AD84,1,RGB1
1979,2,0xAD734FA4,1,RGB1
1985,1,0x90EEB34C,0,RGB1
1985,1,0xDB44B7C7,0,RGB1
1990,3,0x9296ECF4,0,RGB1
1992,3,0x01742783,0,RGB1
2060,3,0x754931A7,1,RGB1
2080,1,0x2B804D98,0,RGB1
10096,3,0xE0906748,0,RGB1
10096,3,0x69412713,0,RGB1
10097,3,0x145CEB89,0,RGB1
10097,3,0x34D741D3,0,RGB1
10098,3,0xD2D7DDF7,0,RGB1
10098,3,0x766FA0C3,0,RGB1
10099,3,0x8FBB722E,0,RGB1
10099,3,0x44310CEE,0,RGB1
10100,3,0x2DCFDEA9,0,RGB1
10100,3,0x0137B230,0,RGB1
1904,3,0xE2730612,1,RGB1
1176,1,0x6D0670EB,0,RGB1
680,1,0xE14080B4,0,RGB1
10101,2,0x089A0F08,0,RGB1
10101,2,0x3B2EB5D6,0,RGB1
617,1,0x3B9AA02F,0,RGB1
10102,2,0x4709CD4B,0,RGB1
10102,3,0x3BC2C427,0,RGB1
8740,3,0xBEE94632,1,RGB1
10103,2,0x8D765252,0,RGB1
10103,3,0x782E0509,1,RGB1
10104,2,0x66896AF0,0,RGB1
10104,3,0x169B24F3,0,RGB1
5461,3,0x4B632D10,0,RGB1
10105,3,0xEEEC1B85,0,RGB1
10105,3,0x220569CD,0,RGB1
10106,3,0xB19BAC6B,0,RGB1
10106,3,0x051337B5,0,RGB1
10107,3,0xE41E6A82,0,RGB1
10107,3,0x545A40AD,0,RGB1
10108,2,0x03E7D91E,0,RGB1
10108,2,0x6134F6C1,1,RGB1
10109,1,0x91AFA0C1,0,RGB1
10109,1,0x172516C4,0,RGB1
10110,1,0x9DAB042C,0,RGB1
10110,1,0x7F386D3F,1,RGB1
10111,1,0x0700C959,0,RGB1
10111,1,0x5785C041,1,RGB1
10112,1,0x3B14BCC8,0,RGB1
10112,1,0x342AFE5E,1,RGB1
12660,3,0xE98B7781,1,RGB1
10113,3,0xC4067DE0,0,RGB1
10113,3,0x4980CF57,1,RGB1
10114,2,0xAFAFEFF8,0,RGB1
10114,2,0x875D9CD8,0,RGB1
6359,1,0x9CFA8605,0,RGB1
6361,1,0x9FA5F7E6,0,RGB1
10115,3,0x1B511AFE,0,RGB1
10115,3,0x926A3F31,0,RGB1
8479,3,0x147FA8FD,0,RGB1
1982,3,0x53A0F806,0,RGB1
10116,5,0x64112944,0,RGB1
10116,6,0x96774F77,3,RGBA
9528,5,0x1F4630D9,0,RGB1
9528,6,0x55B376E7,0,RGB1
9529,5,0x9DFD6624,0,RGB1
9529,6,0x95AE7CA8,0,RGB1
9530,5,0x438E8EE8,0,RGB1
9530,6,0x216823C8,0,RGB1
9531,5,0xCED390BE,2,RGB1
9531,6,0xBA47C74F,3,RGBA
10117,5,0xBAFA088D,0,RGBA
10117,2,0x229DA633,0,RGB1
10154,5,0x156BB1D3,0,RGB1
10154,2,0x4493656E,0,RGB1
791,5,0x4CCE0F83,0,RGBA
791,6,0x8B342342,0,RGB1
791,3,0xAB7B8B4A,0,RGB1
792,5,0x0861D5E2,0,RGBA
792,6,0x8BDD0C16,2,RGBA
10120,6,0x1D8471EA,0,RGB1
10120,3,0x474586B5,0,RGB1
10121,6,0x6B7483E9,0,RGB1
10121,3,0x3F281F0B,0,RGB1
10122,6,0x4B9CEBE3,1,RGB1
10122,3,0x2B513053,0,RGB1
10123,6,0xEE43EFC1,0,RGB1
10123,3,0x65541783,0,RGB1
10124,6,0xF8748E5B,1,RGB1
10124,3,0x654AEB60,0,RGB1
10125,6,0xB764F307,0,RGB1
10125,3,0x2EB22ECD,0,RGB1
10126,4,0x7A5F8E42,1,RGBA
10126,1,0x208C1F1F,0,RGB1
10127,4,0xFAB997BC,0,RGB1
10127,1,0xCDCE6463,0,RGB1
10128,4,0xA49A5044,1,RGB1
10128,1,0x5EBC062E,0,RGB1
10129,4,0x75F2A574,1,RGBA
10129,1,0x01112A66,0,RGB1
9532,5,0x405B2F01,0,RGB1
9532,6,0x4B89A793,3,RGBA
10130,6,0xCB6FAA99,0,RGBA
10130,3,0xF22427A1,0,RGB1
10131,6,0x36CDEDEF,0,RGB1
10131,3,0x920ECB39,0,RGB1
10132,6,0xC2CDA730,1,RGB1
10132,3,0x3860FF65,0,RGB1
10155,6,0x08D9DF5A,1,RGB1
10155,5,0xF98B12CA,0,RGB1
10155,2,0x3C51D4AC,0,RGB1
10155,3,0x1609B6CA,1,RGB1
10135,5,0x4E971468,0,RGB1
10135,2,0x55AF1230,0,RGB1
10156,5,0xC70274FC,1,RGB1
10156,5,0x852BF8DD,3,RGB1
10156,2,0x14F1AE28,0,RGB1
10156,2,0x97B48C40,1,RGB1
10138,5,0x111ACE46,0,RGB1
10138,2,0x2BF83F8A,0,RGB1
10139,5,0x9EB87FA8,1,RGB1
10139,2,0x87A88820,0,RGB1
10140,5,0xBB2C4575,0,RGB1
10140,2,0xBCA1DCF9,0,RGB1
5889,2,0x1B2CDA2F,0,RGB1
10141,5,0x5E2BE1E3,1,RGB1
10141,2,0x00865971,0,RGB1
10142,5,0xD2ECDF3A,0,RGB1
10142,2,0x6FF472AB,0,RGB1
10143,5,0x02BED1AD,1,RGB1
10143,2,0x01E038A2,0,RGB1
10144,5,0x9F8A8B8D,0,RGB1
10144,2,0x5610515E,0,RGB1
10146,5,0xCD306794,1,RGB1
10146,5,0x0978BA85,0,RGB1
10146,2,0x4252187E,0,RGB1
10146,2,0xFB1D81D3,1,RGB1
10157,5,0xABD890E0,0,RGB1
10157,2,0x726E86F3,0,RGB1
10148,5,0xC8E583EA,1,RGB1
10148,2,0xEB11A13F,0,RGB1
10149,5,0xAF8B21DB,1,RGB1
10149,2,0x96E902C2,0,RGB1
10150,5,0xF5659BF0,0,RGB1
10150,2,0x2C66333F,0,RGB1
797,6,0xFEE9B8D6,0,RGB1
793,6,0x5638DB61,1,RGBA
794,6,0x21C39F71,1,RGBA
795,6,0xEC6B6B26,1,RGBA
10151,4,0xDA3BC118,1,RGB1
10151,5,0x77F9D687,1,RGB1
10151,6,0x4CDFD8E9,3,RGB1
10151,1,0x696D45B6,0,RGB1
10153,6,0x42881382,1,RGBA
10153,3,0xBEB75EB5,0,RGB1
10154,5,0x3EC18F3C,1,RGB1
10154,2,0x5F36DB3F,1,RGB1
10158,6,0xFD763E94,0,RGB1
10158,3,0xA7B8F533,0,RGB1
10159,5,0xC1821AC9,0,RGB1
10160,6,0x8124B359,1,RGB1
10160,3,0x5517120B,0,RGB1
10161,6,0xA315744B,1,RGB1
10161,3,0x5CF9FEC7,0,RGB1
10162,5,0x951EC1E8,1,RGBA
10162,2,0x04047A16,0,RGB1
10163,5,0x324FA467,0,RGB1
10163,2,0xD22AE5FC,0,RGB1
798,4,0x8B0C27A5,0,RGB1
798,5,0x72D1A9EA,0,RGB1
10164,4,0xE382399D,1,RGBA
10164,1,0xDBA0145C,0,RGB1
10165,6,0xDB6F7B60,0,RGB1
10165,3,0x8F958F32,0,RGB1
10166,5,0xB24B803C,0,RGB1
10166,6,0xCC02CE0C,1,RGBA
10166,2,0x749DE7FD,0,RGB1
10166,3,0x441E7166,1,RGB1
10167,6,0x38B0D902,0,RGBA
10167,3,0x3DDFE45C,0,RGB1
10168,5,0xA4AEA5CF,2,RGBA
10168,6,0x9C3ADDDC,3,RGB1
10168,2,0xED8E4EE6,0,RGB1
10168,3,0xDBACE392,1,RGB1
10169,6,0x485D0E49,0,RGB1
10169,3,0xA389C5B1,0,RGB1
10170,6,0x05A39C1F,0,RGB1
10170,3,0x3506D5D8,0,RGB1
10171,6,0x10E2F7B7,1,RGBA
10171,3,0x1DAD7FC2,0,RGB1
10172,6,0x9F59BBA7,1,RGBA
10172,3,0x69AEA905,0,RGB1
9521,5,0xC5BEC277,0,RGB1
9521,6,0xEEC458F7,0,RGB1
9522,5,0xA22B82AA,2,RGBA
9522,6,0x0AC49786,3,RGBA
9523,5,0xD3B16533,4,RGBA
9523,5,0x310B498F,1,RGBA
9523,6,0x51E0A7E9,3,RGB1
9523,6,0x6BAFB3EB,0,RGB1
9523,2,0x8410C438,1,RGB1
9523,3,0x452EC110,3,RGB1
10175,5,0xDD4FE44F,0,RGBA
10175,2,0x305CE4F0,0,RGB1
3778,5,0x9F3FB740,1,RGBA
3778,2,0xC24409CC,1,RGB1
10176,5,0xB2FEE0A2,3,RGBA
10176,5,0xD06201AD,4,RGBA
10176,6,0x07878EDD,5,RGBA
10176,2,0xA87DE1DB,0,RGB1
10176,2,0xB49DD8C8,1,RGB1
10176,3,0x92BAFF4F,2,RGB1
9228,4,0x15BAB80B,2,RGBA
9228,6,0xB6AD59C6,3,RGBA
10177,6,0x823BC87B,0,RGBA
10177,3,0x5D93FC5A,0,RGB1
10178,6,0x98CB021C,1,RGB1
10178,3,0x2682E116,0,RGB1
10179,6,0xF0CC0FFB,1,RGB1
10179,3,0xDAC16E15,0,RGB1
10180,4,0x81067B47,1,RGB1
10180,6,0x05592309,2,RGB1
10180,3,0xE3936236,0,RGB1
9229,6,0xA8B8AE1D,0,RGB1
9524,5,0x007B3884,0,RGBA
9524,6,0x6FFBB9CB,0,RGB1
9230,6,0x7ED27405,2,RGB1
10181,6,0x44CE09F4,1,RGB1
10181,3,0x9819D0EB,0,RGB1
10182,6,0xDD808677,1,RGBA
10182,3,0x098F4F9C,0,RGB1
9231,6,0x873EB297,2,RGBA
9232,6,0x95D4BEEC,2,RGB1
9233,6,0xEE47789F,2,RGBA
9234,6,0xF39B3ECF,0,RGB1
5928,6,0xBC06F777,3,RGBA
5928,3,0x6C86163A,0,RGB1
10183,6,0xAA08ABED,1,RGBA
10183,3,0x8000D282,0,RGB1
10184,6,0x981971A3,1,RGBA
10184,3,0x925E2AD6,0,RGB1
10185,6,0x3D10D335,0,RGB1
10185,3,0x76B78BB0,0,RGB1
10186,6,0x09012F00,0,RGB1
10186,3,0xB953C86B,0,RGB1
10187,6,0x188FDEB5,0,RGB1
10187,3,0x98396CB4,0,RGB1
10188,6,0x3CE35161,0,RGB1
10188,3,0x87AE9ACC,0,RGB1
10189,6,0xDBDA5B57,0,RGB1
10189,3,0xE13CAA9A,0,RGB1
10190,6,0x713F0475,0,RGB1
10190,3,0x2441C7BC,0,RGB1
10191,6,0x7FD3AEDD,0,RGB1
10191,3,0xDCEA8572,0,RGB1
9232,6,0xA8D9AD2C,2,RGBA
10192,6,0xB280305B,1,RGBA
10192,3,0xC208CB56,0,RGB1
10193,6,0x65F486D4,0,RGB1
10193,3,0x0B6E3832,0,RGB1
10194,6,0xECE6ADD4,1,RGBA
10194,3,0x79AF2C8F,0,RGB1
10195,6,0x98BC1C8A,1,RGBA
10195,3,0x750DEC99,0,RGB1
10196,6,0x81D0D4DB,0,RGB1
10196,3,0xF122DC72,0,RGB1
9235,6,0x9C3CAF3D,0,RGB1
9236,6,0x2490F7D9,2,RGBA
9237,6,0xAC606F77,2,RGBA
9235,6,0xFB3C62F9,0,RGB1
9236,6,0xA80EE537,2,RGBA
9237,6,0xAFE7C949,2,RGBA
10197,6,0x123E0550,0,RGB1
10197,3,0xBF60C7AD,0,RGB1
10198,6,0xED6F903F,1,RGBA
10198,3,0x71C708E5,0,RGB1
10199,6,0xE48F42DB,1,RGBA
10199,3,0x19D9FCD4,0,RGB1
10200,6,0x1C695ED7,0,RGB1
10200,3,0x75896115,0,RGB1
10201,6,0x06E8A30F,1,RGB1
10201,3,0x9E8558CB,0,RGB1
10202,6,0x6AB32D0A,1,RGBA
10202,3,0x1696F102,0,RGB1
10203,5,0xD4179F4E,0,RGB1
10203,2,0xE57B1A3F,0,RGB1
10204,5,0x98699E68,1,RGBA
10204,2,0x1373459F,0,RGB1
10205,6,0x3CA0AEE4,1,RGB1
10205,3,0x0BEBC775,0,RGB1
10206,6,0x6C26757D,1,RGB1
10206,3,0xACB74116,0,RGB1
10207,6,0xEC70182F,1,RGBA
10207,3,0x3D517229,0,RGB1
9365,4,0x1E58C30C,2,RGB1
9365,5,0x1E58C30C,1,RGB1
9366,4,0xDCEA3842,2,RGB1
9366,5,0xDCEA3842,1,RGB1
9367,4,0x02833707,2,RGB1
9367,5,0x02833707,1,RGB1
9368,4,0x2E2C887B,2,RGB1
9368,5,0x2E2C887B,1,RGB1
9369,4,0x7772611F,2,RGB1
9369,5,0x7772611F,1,RGB1
9370,4,0xEC4E5D9C,2,RGB1
9370,5,0xEC4E5D9C,1,RGB1
10209,6,0x3BA01E05,3,RGBA
10209,5,0x72567D3A,0,RGB1
10209,2,0x853352E1,0,RGB1
10209,3,0x49CE915C,1,RGB1
10218,6,0x9F00BD1D,4,RGBA
10212,6,0x83821819,1,RGBA
10211,5,0x646B5B8B,1,RGBA
10211,2,0x37EBEE58,0,RGB1
10212,3,0xD9B0B3D8,0,RGB1
809,6,0x4105127C,3,RGB1
10213,6,0xEAABB7A2,1,RGBA
10213,3,0xA318B36B,0,RGB1
10214,6,0xF0166E38,1,RGBA
10214,3,0x68602BEC,0,RGB1
10215,6,0xE2D3C672,1,RGBA
10215,3,0xE0CA7646,0,RGB1
810,6,0x40CC28AB,3,RGB1
9371,4,0xA7400791,2,RGB1
10216,6,0xE1772261,1,RGBA
10216,3,0xD00A3D59,0,RGB1
10217,4,0xE3355AEF,3,RGBA
10217,6,0xC1EFC50D,4,RGBA
10217,3,0x998B4C11,1,RGB1
10219,6,0x4E314878,1,RGBA
10219,3,0x9F8F1CC2,0,RGB1
815,6,0x836596AF,2,RGBA
817,6,0x29951066,0,RGB1
819,6,0xE19B96D4,4,RGB1
820,6,0x2319E3C7,3,RGB1
821,6,0xBAB90E9E,3,RGB1
822,4,0x4FAAA6F0,0,RGB1
823,6,0xB83C4530,0,RGB1
824,6,0x66763AD7,2,RGB1
826,4,0x69CEBC2C,2,RGBA
826,3,0xE7F6E93A,1,RGB1
827,6,0x7BA30ABA,1,RGBA
830,4,0xE79868A6,2,RGB1
829,6,0x61D04A9E,1,RGBA
831,6,0x0BBD892F,3,RGB1
832,6,0x7D476239,3,RGB1
833,6,0xE3613BD3,3,RGB1
836,3,0x6E15FC85,0,RGB1
834,3,0x775D3F7B,1,RGB1
835,3,0x65EE08DA,0,RGB1
839,6,0xCB1A90FF,1,RGBA
840,6,0x4FA3DD4E,0,RGBA
842,4,0x22F84A46,2,RGB1
842,5,0x15419300,2,RGB1
842,6,0x76B3876E,1,RGB1
843,4,0xC3D5D58A,0,RGB1
843,5,0xF7E6FF40,0,RGB1
843,6,0xE25C9934,0,RGB1
844,4,0x7B94347C,2,RGBA
844,5,0x82B9765B,3,RGBA
844,6,0x5265D4BA,2,RGBA
10220,4,0x3E0D4ED6,0,RGB1
10220,5,0xB269270D,0,RGB1
10220,6,0x7A879669,0,RGB1
847,4,0x75A54CA0,0,RGB1
847,5,0x89FC6763,0,RGB1
847,6,0x4A515FAF,0,RGB1
848,4,0xA4777D12,0,RGB1
848,5,0x67B1B597,0,RGB1
848,6,0xE01B8344,0,RGB1
849,6,0xDEBB251E,3,RGB1
850,6,0x027E0821,1,RGBA
851,4,0xF81A6290,1,RGB1
852,6,0xD3B575D8,0,RGB1
854,4,0xF8AE4CE3,0,RGB1
855,6,0x4C6C2185,3,RGB1
856,6,0x2E3114E3,1,RGB1
10071,4,0x7F0BCFC7,0,RGB1
10071,5,0x9896FB6F,0,RGB1
10071,6,0x8F0B5C01,0,RGB1
10072,6,0x2A8FDA07,4,RGB1
3836,1,0xC8F9846E,0,RGB1
3836,2,0xD885F0DC,0,RGB1
3836,3,0xB8DE71C2,2,RGB1
857,6,0xA843DA89,2,RGBA
858,4,0x308852EE,0,RGB1
858,5,0xCCAD76C1,0,RGB1
858,6,0xA6AAC0FA,4,RGB1
859,6,0x3583353A,0,RGB1
859,2,0x478C4FAC,0,RGB1
860,4,0x7AF160AC,1,RGBA
860,5,0x1CABA5EE,1,RGBA
10221,6,0x8FDCE44B,1,RGBA
10221,3,0x997DBF68,0,RGB1
862,5,0x0164CEF7,2,RGB1
862,3,0x185F7751,2,RGB1
9372,6,0x8B4DB1F4,4,RGB1
865,4,0xFA4474B5,1,RGB1
865,3,0x3121945E,1,RGB1
866,4,0xD83A0D54,2,RGB1
866,5,0x9A1548FF,3,RGB1
866,6,0xB231E4F0,3,RGB1
866,3,0x22B4602C,1,RGB1
9230,4,0x104A0CFC,2,RGB1
868,6,0xD074F4E3,3,RGBA
868,3,0x767E9347,2,RGB1
869,3,0xFEE369BE,1,RGB1
870,3,0xDD8ECF34,1,RGB1
872,6,0xAAEF8A0B,1,RGB1
872,3,0xD8B5DDBC,1,RGB1
871,3,0xE40CD20A,1,RGB1
10222,5,0x9A1CCC27,1,RGBA
10222,2,0x04749D3A,0,RGB1
10223,5,0xEC1DB816,1,RGBA
10223,2,0xC43CEBC6,0,RGB1
3848,3,0x8E26C08C,0,RGB1
10224,6,0xFF1B9D7E,1,RGBA
10224,3,0x39D0044D,0,RGB1
10225,6,0x87E40037,1,RGBA
10225,3,0x2229B5FF,0,RGB1
3849,3,0x55C93E76,0,RGB1
10226,5,0x15117B51,0,RGB1
10226,6,0xA1370009,2,RGB1
10226,3,0x86DDF6B7,0,RGB1
3850,3,0x76B0A5F7,0,RGB1
10227,6,0x2E5AB156,0,RGB1
10227,3,0xB2BCE1E0,0,RGB1
10228,6,0x111A86A9,0,RGB1
10228,3,0x2005FADF,0,RGB1
10229,6,0x665DDB3A,1,RGBA
10229,3,0xAE30F018,0,RGB1
10230,6,0x42E5113B,1,RGBA
10230,3,0xC4CFF2C3,0,RGB1
10231,6,0x680C941F,0,RGB1
10231,3,0xBF305622,0,RGB1
10232,6,0x1075AE91,1,RGB1
10232,3,0x0E89CF45,0,RGB1
10233,6,0xBE7E3C33,0,RGB1
10233,3,0xC4C6B6EB,0,RGB1
10234,6,0x9B7DF345,0,RGB1
10234,3,0x17D467AE,0,RGB1
10235,6,0x2DC0C486,1,RGBA
10235,3,0x92F82AE7,0,RGB1
10236,6,0xB151E650,0,RGB1
10236,3,0x184AAB9B,0,RGB1
10237,6,0x00FCA880,1,RGB1
10237,3,0x95D25194,0,RGB1
10238,6,0xAE1B18F1,0,RGB1
10238,3,0x1BE84F5E,0,RGB1
10239,6,0x3F8C3A10,0,RGB1
10239,3,0xFFD0EF1F,0,RGB1
10240,6,0x0D85AC95,1,RGBA
10240,3,0xF04EA138,0,RGB1
10241,6,0xFEAE436F,0,RGB1
10241,3,0x36BDACDF,0,RGB1
10242,6,0x7F9D772D,1,RGB1
10242,3,0x838B9DD7,0,RGB1
10243,6,0xF93AD718,0,RGB1
10243,3,0xE20CEEAD,0,RGB1
10244,6,0xB5E0A583,0,RGB1
10244,3,0x4DB3482E,0,RGB1
10245,6,0xBD90EE6F,1,RGBA
10245,3,0x3A181139,0,RGB1
9241,6,0x488D3BB2,0,RGB1
9242,6,0x37A217DE,2,RGB1
9243,6,0x7E9E7DEE,2,RGBA
10246,6,0x3A1A756A,0,RGB1
10246,3,0x8D21B5D3,0,RGB1
9244,6,0x8FA14115,3,RGBA
10247,6,0x96595E14,1,RGBA
10247,3,0xAE0C176D,0,RGB1
10248,6,0x0EB32FA7,0,RGB1
10248,3,0x734487D9,0,RGB1
10249,6,0xC821AFFF,1,RGBA
10249,3,0xBEA90444,0,RGB1
10250,6,0x21CFE430,1,RGBA
10250,3,0x059F9521,0,RGB1
10251,6,0xF02FCCD9,0,RGB1
10251,3,0xEDC36D3F,0,RGB1
9244,6,0x8363EE83,3,RGBA
10252,6,0xC95359F8,1,RGBA
10252,3,0x6ADA93CE,0,RGB1
10253,6,0x6A3380D5,0,RGB1
10253,3,0x1608E029,0,RGB1
10254,6,0x8B00088D,0,RGB1
10254,3,0xA1BA320F,0,RGB1
9244,6,0x7006EB6D,3,RGB1
10255,6,0xE8DD134D,1,RGBA
10255,3,0x9AFC86D0,0,RGB1
10256,6,0x31EEE89E,0,RGB1
10256,3,0xEC7E380F,0,RGB1
9246,6,0x2F74EF09,2,RGBA
9245,6,0xB2C77736,0,RGB1
9534,6,0x9CA05B46,2,RGBA
10257,6,0xFC058DF2,1,RGBA
10257,3,0xA7FBC138,0,RGB1
10258,6,0x56B2D679,0,RGB1
10258,3,0xF404D5E3,0,RGB1
9245,6,0x7340D120,3,RGB1
9246,6,0x743C6DD2,3,RGBA
9247,6,0x18B5729F,0,RGB1
9248,6,0xB42273EA,2,RGB1
9249,6,0x0F94A9DE,2,RGBA
9249,6,0x86162631,2,RGBA
9250,6,0x2D19D263,0,RGB1
10259,6,0xDCB4C7C2,2,RGBA
10259,3,0x1404CEF1,0,RGB1
10259,3,0x8803C0CA,0,RGB1
9251,6,0x05F36EEF,2,RGBA
9251,6,0x8437937C,2,RGBA
10260,6,0xE7849CA5,0,RGB1
10260,3,0x23C97A2B,0,RGB1
1219,6,0xBB09B941,5,RGB1
10261,6,0xFE664A39,1,RGBA
10261,3,0x52E3E450,0,RGB1
10262,4,0x6F1FE0BA,1,RGBA
10262,1,0x5B536F40,0,RGB1
10263,4,0x8CA6CDD5,1,RGBA
10263,1,0x34CE755E,0,RGB1
10264,4,0x85469636,1,RGBA
10264,1,0x5AB9A9B5,0,RGB1
10265,4,0xFBFF6DEB,0,RGB1
10265,1,0x8B302F18,0,RGB1
10266,4,0xED5BB939,1,RGBA
10266,1,0x1E42A7F3,0,RGB1
10267,4,0xDBBF02A9,1,RGBA
10267,1,0xCBE12387,0,RGB1
10268,4,0x1B8C463C,1,RGBA
10268,1,0x585E3CB7,0,RGB1
10269,4,0x88DAC2DF,1,RGBA
10269,1,0xF6A01E87,0,RGB1
10270,4,0x9D744D0C,1,RGBA
10270,1,0xD0121EC1,0,RGB1
873,4,0x9EA6CC31,1,RGBA
873,5,0x51767DEB,1,RGBA
874,4,0x9A90D642,0,RGB1
874,5,0xE6FF3205,0,RGB1
875,4,0x69DA95FB,1,RGBA
875,5,0xA52D9442,1,RGBA
10271,4,0xB200A4AB,1,RGBA
10271,1,0x35674F96,0,RGB1
10272,4,0xB801FB79,1,RGBA
10272,1,0x3A710A08,0,RGB1
10273,4,0x49D30558,1,RGB1
10273,1,0xDEC936AC,0,RGB1
10274,4,0x3F4EBD83,1,RGBA
10274,1,0xB21A1E86,0,RGB1
10275,4,0x8F12CDDF,1,RGBA
10275,1,0xDBB8A86D,0,RGB1
10276,4,0xE55663F6,1,RGB1
10276,1,0xB2BE9D06,0,RGB1
10277,4,0x122895A1,1,RGBA
10277,1,0x46EADDF7,0,RGB1
10278,4,0x368D4E0B,1,RGBA
10278,1,0x4372F398,0,RGB1
10279,4,0x0CB40163,1,RGB1
10279,1,0x42B73393,0,RGB1
10280,4,0xD8A6126C,1,RGBA
10280,1,0x11B23774,0,RGB1
9535,5,0x09ECDFDB,2,RGB1
9535,6,0xFAEA6A6C,3,RGBA
10281,4,0x14B2457E,1,RGBA
10281,1,0xCF89AFED,0,RGB1
10282,4,0x2285A22E,1,RGBA
10282,1,0x0456AE70,0,RGB1
10283,4,0x94D16710,1,RGBA
10283,1,0x2AA79773,0,RGB1
10284,4,0xE2709A38,1,RGBA
10284,1,0x3857CCD9,0,RGB1
879,5,0x1B67D39B,1,RGBA
879,6,0x522AE6A3,1,RGBA
9536,5,0xD4D7D3A4,0,RGB1
880,5,0xD15C44D4,1,RGBA
880,6,0x31E313ED,1,RGBA
10285,4,0x06C6E851,1,RGBA
10285,1,0x4B0E7A08,0,RGB1
10286,4,0x852EC45D,1,RGBA
10286,1,0x1CCFD701,0,RGB1
9537,5,0xC5F69217,0,RGB1
9537,6,0x376901B0,3,RGBA
883,5,0xB34053D1,1,RGBA
883,6,0x4D48C8C4,1,RGBA
884,5,0xBFCC0E7C,1,RGBA
884,6,0xBFCC0E7C,1,RGBA
10287,4,0xB0ADD64C,1,RGBA
10287,1,0x5C7E2A1C,0,RGB1
10288,4,0xC67180F8,1,RGBA
10288,1,0xE884D61E,0,RGB1
10289,4,0xF7A4FED1,1,RGBA
10289,1,0xFA6F8801,0,RGB1
10290,4,0x6F7146EA,1,RGBA
10290,1,0xDBBF0AF4,0,RGB1
10291,4,0x074BCC53,1,RGBA
10291,1,0x73785F6F,0,RGB1
10292,4,0xAD6B782F,1,RGBA
10292,1,0x84B272B9,0,RGB1
10293,4,0x8D4891ED,1,RGBA
10293,1,0x78CA7484,0,RGB1
10294,6,0xD7D86ABD,0,RGB1
10294,3,0x1458EF5E,0,RGB1
10295,6,0x808D08E9,1,RGBA
10295,3,0xE0097EAC,0,RGB1
10296,6,0x2B4B7FFC,1,RGBA
10296,3,0x8CA0F703,0,RGB1
10297,6,0x3550F9E8,0,RGB1
10297,3,0xB241839B,0,RGB1
10298,6,0x91668B4E,1,RGB1
10298,3,0xC6CBE5BD,0,RGB1
10299,6,0x1AEA1099,1,RGBA
10299,3,0x8F161FA1,0,RGB1
10300,5,0x20D009CE,0,RGB1
10300,2,0x178D5205,0,RGB1
10301,5,0x555BE6EC,1,RGBA
10301,2,0x56B01FBF,0,RGB1
10302,5,0xB7E34234,1,RGBA
10302,2,0x1B32B8AE,0,RGB1
10303,5,0x4E842972,0,RGB1
10303,2,0x739A3FD4,0,RGB1
10304,5,0x6B5E4DBA,1,RGB1
10304,2,0x113D3EC7,0,RGB1
9539,6,0xCF2B004B,2,RGBA
10305,6,0x83E2F1F5,1,RGB0
10305,3,0x7E4D7DCA,0,RGB1
10306,5,0xE29DCB78,0,RGB1
10306,2,0xA2F2881F,0,RGB1
10307,5,0x3776D05E,1,RGB1
10307,2,0xDAA5EF07,0,RGB1
15390,4,0xE4148107,0,RGBA
15390,5,0xEF44D177,0,RGB0
15392,4,0x40B7FE87,0,RGBA
15392,5,0x2617B0B9,0,RGBA
10308,4,0xD097E7B3,0,RGBA
10308,1,0x4166A3D1,0,RGB1
888,6,0x8D87AC6B,1,RGBA
889,6,0xF0C9C690,3,RGB1
890,6,0x83B4E7C1,1,RGBA
10309,4,0x3FA3FF54,1,RGBA
10309,1,0xB48CC85B,0,RGB1
10310,4,0x15E80C51,1,RGBA
10310,1,0xE8D9CD3A,0,RGB1
10311,4,0x22B7C9DC,1,RGBA
10311,1,0xDC379ACE,0,RGB1
10312,4,0x41A14F46,0,RGB1
10312,1,0x4AAA1D24,0,RGB1
10313,4,0x60E4A1F7,1,RGBA
10313,1,0x64F91E53,0,RGB1
10314,4,0xACE29DA2,1,RGBA
10314,1,0x228CC3E9,0,RGB1
10315,4,0x7D7BBBA5,1,RGBA
10315,1,0x0185DE96,0,RGB1
10316,4,0xEADA9720,1,RGBA
10316,1,0x6148FA11,0,RGB1
10317,4,0x5026DDF8,1,RGBA
10317,1,0xF743C760,0,RGB1
891,4,0x664B12CD,1,RGBA
891,5,0xA239EA33,1,RGBA
892,4,0xC3BD9784,0,RGB1
892,5,0x479E2020,0,RGB1
893,4,0x0B957D0A,1,RGBA
893,5,0x80225B5F,1,RGBA
10318,4,0xC96C0903,1,RGBA
10318,1,0x024C5BDB,0,RGB1
10319,4,0xA2D2AED2,1,RGBA
10319,1,0x721E8456,0,RGB1
10320,4,0x4DF75F9B,0,RGB1
